order_book_id,2022/12/31,2023/6/30,2023/12/31,2024/6/30,2024/12/31,2025/6/30
1349,68.7723,60.4462,57.5941,55.0603,68.66,54.6548
1352,63.1679,76.9181,42.7563,81.4545,83.7617,76.6883
1355,0,0,0,0,0,0
1356,0,0,0,0,0,0
1357,48.7942,48.0418,52.5339,48.5937,50.9964,54.8911
1358,0,4.9332,0,0,0,0
1359,57.5087,52.9208,54.5258,0.0567,0.0847,6.5878
1362,11.4779,11.2076,12.9746,11.7729,24.3173,12.2577
1363,61.4056,62.353,37.1422,28.1,38.6077,44.79
1364,17.9345,16.4732,14.774,14.6339,15.417,17.0115
1365,29.3826,35.546,28.7882,38.3645,37.1141,55.4259
1366,75.0749,75.8629,70.4533,74.0933,70.0759,61.7045
1370,10.0047,14.4536,53.1576,65.8254,74.1532,59.2374
1371,31.6486,40.5821,26.6184,8.3078,5.5206,1.1654
1373,75.7675,73.9875,68.6921,72.7705,70.8174,80.7772
1375,52.601,63.0638,52.936,56.6343,27.8748,34.0995
1376,48.7942,48.0418,52.5339,48.5937,50.9964,54.8911
1379,11.4779,11.2076,12.9746,11.7729,24.3173,12.2577
1380,12.4301,12.155,9.5121,10.2465,8.8612,15.7951
1381,5.834,33.0381,62.0082,61.8013,59.3073,52.7152
1382,54.076,47.8913,59.9064,64.3328,72.1691,59.9669
1384,70.9434,66.2076,53.7616,56.2202,41.4219,49.1687
1385,70.9434,66.2076,53.7616,56.2202,41.4219,49.1687
1387,83.6137,74.4473,76.972,57.7403,82.7957,76.2817
1388,83.6137,74.4473,76.972,57.7403,82.7957,76.2817
1392,52.8419,44.626,57.3084,73.6946,79.8272,35.3582
1393,52.8419,44.626,57.3084,73.6946,79.8272,35.3582
1396,57.9635,52.2498,51.6554,65.0889,64.86,56.5371
1398,54.2587,66.9276,61.3832,45.3149,70.5005,76.5458
1399,7.3812,13.072,5.2195,2.3822,2.5871,2.6045
1400,7.3812,13.072,5.2195,2.3822,2.5871,2.6045
1402,15.3519,18.3204,1.9937,17.3269,27.1287,39.9482
1403,65.5429,42.4669,51.0798,60.7637,46.8922,46.1075
1404,73.0548,79.7226,85.3054,84.0883,75.3285,49.5716
1405,8.7329,10.8326,13.6973,13.2513,15.2795,13.4363
1406,8.7329,10.8326,13.6973,13.2513,15.2795,13.4363
1407,15.3163,23.7202,50.442,80.2342,72.99,76.3309
1409,61.6992,64.5683,64.586,65.0775,65.8452,63.1192
1410,87.411,81.4608,77.8373,82.3768,75.3047,76.7506
1411,65.6018,60.9788,77.2975,69.7429,56.1055,50.472
1412,32.1149,85.6997,91.4306,90.2027,79.8313,93.9597
1413,19.6366,45.2404,5.9722,10.8475,0,36.9826
1414,19.6366,45.2404,5.9722,10.8475,0,36.9826
1415,15.1412,18.3328,14.2132,5.1381,5.218,44.8491
1416,64.3181,67.5931,57.1335,41.4976,61.2934,47.1374
1417,73.2651,83.8332,90.6233,85.9579,83.0835,92.9318
1418,4.4233,7.4858,13.1969,4.1657,2.9885,4.1793
1419,12.2348,0,0,0,0,0
1421,70.0439,53.5841,71.4094,60.0398,71.9384,77.2964
1422,14.0583,14.9358,6.5477,5.1212,6.9019,9.321
1423,14.0583,14.9358,6.5477,5.1212,6.9019,9.321
1424,9.8036,48.2647,50.7909,57.4034,0,0
1425,9.8036,48.2647,50.7909,57.4034,0,0
1427,29.1984,36.7963,40.0298,74.7122,76.7281,69.2262
1430,8.7055,12.5949,14.7537,10.3438,14.6273,17.1424
1433,7.6486,8.8465,8.472,7.8769,9.3586,8.0012
1437,43.8596,44.4552,42.4473,51.3472,94.3239,94.8229
1438,43.8596,44.4552,42.4473,51.3472,94.3239,94.8229
1441,9.817,9.1281,7.9304,8.0906,10.0516,11.3565
1442,9.817,9.1281,7.9304,8.0906,10.0516,11.3565
1443,28.8955,28.6279,35.5256,24.91,25.7221,12.1095
1444,28.8955,28.6279,35.5256,24.91,25.7221,12.1095
1445,26.9827,36.2108,61.12,54.4656,44.6711,54.6902
1446,29.1984,36.7963,40.0298,74.7122,76.7281,69.2262
1447,10.8702,13.4838,9.9671,0,13.9425,8.7058
1448,14.2077,24.1127,30.7034,30.0168,33.221,32.3542
1449,67.078,60.2747,56.6652,55.73,58.2381,61.9375
1453,11.1113,0.2491,0.2711,46.9467,6.9463,14.0663
1454,11.1113,0.2491,0.2711,46.9467,6.9463,14.0663
1457,55.5067,62.5871,57.9396,48.3573,45.2237,60.8708
1463,64.0444,43.1115,56.4094,29.1531,28.1947,27.2947
1464,14.5732,15.1025,11.6715,0,0,0
1466,0,63.7011,64.3979,66.0664,74.5724,84.9491
1467,0,63.7011,64.3979,66.0664,74.5724,84.9491
1468,56.4714,51.1427,51.1962,58.2857,68.2946,54.8204
1470,3.7167,15.0892,10.7091,4.6131,9.2033,10.9539
1471,84.4118,82.4824,83.816,86.8469,84.7229,81.6514
1473,52.6627,60.0848,65.623,68.7358,71.1025,70.2279
1474,59.2372,58.0611,61.6837,62.0935,59.2229,72.4959
1475,92.6995,91.4236,88.4761,87.5437,82.3496,90.7538
1476,72.1552,73.6736,85.2681,83.0882,83.4625,86.2952
1479,54.0599,60.6103,64.2161,68.5087,47.2876,62.8006
1480,30.4839,56.504,50.805,86.495,59.9126,89.5866
1482,66.6089,46.081,61.6643,56.5271,57.4057,54.3903
1484,57.5261,56.1969,53.9477,69.5286,57.7504,38.5505
1485,11.6464,6.8258,7.999,8.5917,8.3446,7.7548
1487,78.3928,36.0742,31.0409,24.7306,23.3692,64.7203
1488,7.4749,19.6669,19.7097,11.6789,7.8798,54.4049
1489,7.4749,19.6669,19.7097,11.6789,7.8798,54.4049
1490,58.6516,66.8374,76.1807,39.17,32.9984,37.5981
1496,71.0486,63.5478,49.1888,36.8511,63.4454,72.8757
1498,59.584,58.9423,51.3608,0,0,0
1499,10.6307,5.2689,8.1611,6.8132,6.891,4.824
1500,49.4123,68.6911,69.6835,63.0355,53.4,54.4041
1503,13.7124,10.4918,16.689,10.3602,10.3621,8.3943
1504,14.0798,10.987,17.1846,15.9895,17.7189,17.5947
1505,21.7117,22.7684,28.1494,25.1568,25.2522,28.6779
1506,7.4694,3.1587,1.9951,2.4128,2.6876,46.9266
1507,7.4694,3.1587,1.9951,2.4128,2.6876,46.9266
1508,44.952,50.974,62.3986,60.0858,40.3953,56.1331
1510,44.952,50.974,62.3986,60.0858,40.3953,56.1331
1511,68.9417,70.1747,78.7415,75.5164,60.4561,57.1519
1513,47.5244,57.3706,71.4726,79.6588,71.1765,76.4252
1515,70.6586,66.0606,75.4651,74.4517,82.3919,61.9366
1518,39.1663,42.3,56.6515,42.5442,37.0922,52.107
1520,63.2482,50.1285,54.6491,0,0,0
1521,85.0086,86.3758,83.8197,86.2744,80.8403,74.6199
1522,8.7081,11.4911,30.2393,40.2149,9.9931,13.1922
1523,8.7081,11.4911,30.2393,40.2149,9.9931,13.1922
1524,19.9156,14.0802,0,0,0,0
1528,49.5546,57.1669,42.6297,40.4071,50.1537,45.5376
1530,11.955,28.2432,11.3947,8.6016,8.3177,11.14
1531,57.1726,52.9662,52.204,39.8778,38.8973,29.8883
1532,56.2989,58.0733,59.2321,64.9718,61.8782,63.129
1534,63.1591,71.6935,43.3566,82.7703,48.9719,66.8004
1535,37.7574,72.3984,77.5711,74.0378,73.4942,73.249
1536,44.285,48.3025,56.836,49.0571,57.8281,66.5472
1537,66.0959,46.9969,41.4323,56.0859,63.8651,70.8481
1538,79.1515,69.1623,60.1816,62.8457,76.9404,68.1268
1540,59.6012,39.7072,61.176,19.5397,58.2455,76.2805
1541,75.4291,77.2345,84.4527,85.5954,84.9852,76.5883
1542,79.3391,72.1721,61.3132,77.6495,50.8021,50.2479
1543,76.2156,82.9316,89.9494,72.6654,69.2184,73.2282
1547,8.2131,11.6503,12.4858,3.2233,3.3025,6.4091
1558,52.4327,55.5932,55.3459,62.4071,64.981,45.5028
1559,52.4327,55.5932,55.3459,62.4071,64.981,45.5028
1562,9.7122,10.1343,10.7594,10.6534,12.6341,8.9997
1563,77.5102,64.1073,91.6333,94.2654,78.6255,85.8266
1564,52.6729,56.5925,52.5712,50.9006,58.9927,55.8604
1566,14.5578,15.1773,18.409,16.7971,16.406,18.8868
1567,14.5578,15.1773,18.409,16.7971,16.406,18.8868
1569,82.7606,62.7622,58.8832,61.0323,34.0415,73.3386
1570,7.0123,3.7322,3.8962,4.3716,4.5039,4.8151
1571,28.9042,24.0771,27.0025,22.713,18.2928,34.2174
1572,28.9042,24.0771,27.0025,22.713,18.2928,34.2174
1574,75.5363,76.3493,47.6298,40.877,33.9845,57.7192
1576,91.8618,93.0455,85.5337,85.385,80.3058,82.2171
1577,40.4724,27.2164,41.9682,55.0992,47.2436,45.1129
1579,66.6005,63.549,64.1628,64.3572,74.9083,73.5191
1580,7.0123,3.7322,3.8962,4.3716,4.5039,4.8151
1581,14.1655,46.1727,47.2652,30.6236,26.3389,19.5374
1583,22.9873,26.2253,23.6483,43.0654,32.8285,29.9281
1584,4.9389,10.2911,0,0,0,0
1585,4.9389,10.2911,0,0,0,0
1596,14.689,18.6931,17.3166,12.4331,14.4688,27.0085
1601,58.7361,35.8914,87.3244,49.1794,47.9232,44.4402
1602,58.7361,35.8914,87.3244,49.1794,47.9232,44.4402
1603,32.5068,26.2018,24.5133,14.8172,12.2945,17.2474
1604,32.1064,23.8581,21.5739,23.0282,27.5687,26.5056
1605,34.059,47.0086,55.1517,47.4421,48.5871,49.3888
1606,72.0064,41.1011,44.0843,44.2118,47.9431,37.8451
1607,73.7672,74.7974,63.965,55.6139,66.5034,65.4315
1608,73.7672,74.7974,63.965,55.6139,66.5034,65.4315
1609,9.9628,9.7535,7.6535,9.2234,5.3186,7.0158
1610,9.9628,9.7535,7.6535,9.2234,5.3186,7.0158
1613,39.6199,49.0554,45.789,86.9299,73.0526,46.7972
1614,76.3039,94.9198,94.9465,58.9117,94.7779,91.4727
1616,62.6187,67.8422,69.2204,78.5169,75.5693,77.8574
1623,48.1988,75.9271,55.5316,12.073,13.8662,25.0914
1626,61.7979,34.1969,34.9652,54.5335,32.813,20.2436
1628,42.5524,46.034,38.3002,38.1851,50.2403,58.6789
1633,11.6982,14.7014,9.609,10.1128,9.5497,7.5957
1634,11.6982,14.7014,9.609,10.1128,9.5497,7.5957
1635,10.6895,12.3136,8.7421,11.5506,9.089,5.5902
1636,10.6895,12.3136,8.7421,11.5506,9.089,5.5902
1637,62.1403,59.9285,60.0028,54.6478,57.7151,60.1263
1638,35.1335,54.8924,31.7938,43.3736,34.5821,40.2598
1643,66.642,71.3518,74.4607,68.8587,80.9344,94.8515
1644,66.642,71.3518,74.4607,68.8587,80.9344,94.8515
1645,77.5971,70.3298,62.1194,65.1528,71.3616,75.5198
1648,51.0487,41.1286,33.8377,40.545,55.456,48.5937
1650,51.5583,46.8797,46.6966,44.7239,51.1374,58.8973
1651,51.2737,58.4243,27.4466,36.5063,24.8243,32.1955
1654,57.5087,52.9208,54.5258,0.0567,0.0847,6.5878
1656,62.7345,55.1775,68.2228,57.1111,67.7266,63.7826
1657,94.284,53.9245,72.0864,80.8203,76.5721,7.0802
1659,84.0207,88.2953,84.6881,87.8065,88.7552,70.3881
1660,41.265,42.3215,49.2096,44.632,44.6892,45.2418
1662,40.2507,42.3475,51.9136,56.0674,45.6823,52.2728
1664,14.1209,16.484,9.528,26.5673,66.9993,67.8841
1665,14.1209,16.484,9.528,26.5673,66.9993,67.8841
1667,72.0062,74.8578,77.696,72.4817,72.8843,74.4452
1672,88.0831,85.5949,88.4078,90.4369,82.6352,88.2351
1675,86.4384,90.4565,75.1552,75.315,51.7406,46.0907
1676,86.4384,90.4565,75.1552,75.315,51.7406,46.0907
1677,67.926,55.8977,64.517,42.8557,39.3062,46.0193
1678,84.6925,73.9264,71.1299,58.7366,64.9341,63.0796
1679,71.57,63.164,69.9598,48.6788,63.3536,49.0839
1681,79.3487,55.9646,35.1704,30.7768,25.7778,71.9467
1682,26.3421,32.688,29.1384,22.347,28.459,31.1392
1685,6.7217,9.4972,9.2888,7.8126,8.1655,7.8729
1688,10.892,4.5837,0,0,0,0
1692,71.4308,77.1459,77.5659,70.2567,69.124,65.3854
1694,26.3149,37.9236,49.6426,38.8777,46.1915,42.6108
1695,67.0016,68.7578,68.0217,64.7583,51.1793,17.1177
1701,83.032,73.4976,75.6299,58.1902,81.8179,74.5658
1702,60.9112,45.4656,94.5985,87.1176,84.39,87.1225
1703,33.6237,23.3977,20.5138,20.1591,24.8155,25.6386
1704,74.4022,85.3086,89.7885,85.4727,90.0978,80.8121
1705,72.3405,70.5423,74.2639,73.013,69.5132,73.6038
1706,50.7201,48.6085,50.6518,46.4023,56.8345,65.2137
1707,80.1242,75.2461,85.4823,84.3779,72.5578,71.4247
1708,72.1154,78.284,0,19.7357,40.0977,31.447
1709,51.9467,56.8633,72.3626,80.2082,73.2724,56.4129
1710,6.8884,7.538,9.1697,7.8611,7.9591,7.8734
1711,6.8884,7.538,9.1697,7.8611,7.9591,7.8734
1712,82.6688,71.0356,70.5066,80.1448,76.695,68.8139
1714,62.844,64.3867,54.1562,48.895,42.3176,47.2995
1715,43.4139,55.8476,32.7765,31.5551,40.5989,53.626
1716,70.4754,47.0958,35.61,38.244,57.257,56.4433
1717,58.067,58.2457,61.2919,70.5615,71.9633,78.8116
1718,38.9184,41.554,43.2471,33.424,62.6183,65.2955
1719,37.1208,52.646,50.2034,47.8684,84.9226,89.8692
1720,13.1747,15.3663,15.7359,13.481,11.3983,9.2322
1721,15.5027,10.1515,11.6468,7.6805,5.7728,3.6622
1722,21.8597,18.9915,19.8221,18.0876,21.0018,24.0668
1723,51.4458,64.0924,75.856,86.9786,87.0912,65.9256
1724,19.2862,47.2166,31.2211,55.5012,13.2841,39.3467
1725,72.2246,76.7367,73.692,75.1406,68.764,70.1327
1726,82.7436,64.4118,70.1975,76.2631,87.0851,79.9677
1727,9.023,10.8791,0,0,0,0
1728,85.7628,62.0341,68.3088,73.5565,90.6368,72.5975
1730,76.99,65.1559,0,0,0,0
1731,58.3893,87.3938,87.1836,85.3094,76.1135,81.2793
1732,58.3893,87.3938,87.1836,85.3094,76.1135,81.2793
1734,60.4876,69.5861,59.6553,64.7851,52.8023,59.9883
1735,60.4876,69.5861,59.6553,64.7851,52.8023,59.9883
1736,63.7375,62.41,68.5858,79.5488,80.5442,76.891
1739,10.1172,0,0,0,0,0
1740,69.1088,76.8784,87.2364,85.8742,76.1732,80.4639
1741,32.4704,46.4129,32.9352,43.0518,44.4257,45.7919
1742,32.4704,46.4129,32.9352,43.0518,44.4257,45.7919
1743,58.9752,62.9578,75.1368,83.6191,82.9864,77.6662
1744,57.7834,70.4233,71.5218,80.0819,78.1653,76.7891
1745,10.8546,10.5997,12.0756,11.9558,12.8592,8.4852
1746,10.8546,10.5997,12.0756,11.9558,12.8592,8.4852
1747,34.4404,29.3791,27.6817,24.5309,23.7537,9.6472
1748,34.4404,29.3791,27.6817,24.5309,23.7537,9.6472
1749,69.8514,44.1365,63.9722,36.9717,57.425,68.689
1753,48.5991,64.3244,90.0132,84.9486,75.3693,91.8284
1755,12.445,8.9381,13.5613,0.0486,0,2.1663
1756,8.6219,11.7429,15.6557,13.5744,11.4716,10.3431
1758,84.0144,89.4055,91.4652,84.8003,89.9544,91.0721
1759,54.8728,46.5129,56.2644,43.2415,59.2202,63.4443
1760,81.1862,91.6413,88.2737,90.0557,82.2063,91.712
1761,87.083,89.4543,55.2504,58.4913,76.2901,54.2823
1762,87.083,89.4543,55.2504,58.4913,76.2901,54.2823
1763,38.7829,44.0664,53.5688,56.3523,59.7654,59.5812
1764,4.8072,9.9684,6.6932,7.7548,13.644,15.5434
1765,20.8636,17.1119,20.4131,13.4117,80.1002,88.5733
1766,52.7649,62.5536,62.1763,75.1824,82.5652,84.5164
1770,20.8636,17.1119,20.4131,13.4117,80.1002,88.5733
1775,3.602,4.383,4.5102,2.0776,0.5634,1.7199
1780,59.9134,74.2943,71.7356,43.5208,49.2259,54.6119
1781,50.4949,70.7598,27.5824,32.6509,38.1882,32.9149
1782,94.0431,93.6401,94.7789,84.9691,72.7189,62.9239
1789,67.8875,52.0988,62.8204,68.5358,62.3923,66.6402
1790,85.0302,89.8038,86.8411,86.5725,84.7197,85.5638
1796,60.9685,75.4755,64.6744,68.2965,70.296,73.8917
1797,44.4657,72.1255,73.6464,20.2066,21.8953,21.3783
1798,48.2125,64.5719,53.7835,59.6549,64.7998,56.2566
1799,48.2125,64.5719,53.7835,59.6549,64.7998,56.2566
1800,1.7242,6.7324,5.7524,6.3192,4.9989,4.6642
1801,55.9575,69.7535,85.1876,83.9391,81.4433,93.9535
1802,10.5787,7.5983,7.052,6.8144,4.948,5.7247
1803,10.5787,7.5983,7.052,6.8144,4.948,5.7247
1806,9.6348,10.7542,9.8912,2.4234,1.4892,2.3382
1807,9.6348,10.7542,9.8912,2.4234,1.4892,2.3382
1808,88.848,57.9011,36.656,51.2401,53.6703,48.8341
1809,94.2007,93.1362,91.3622,85.4708,85.2175,51.7086
1810,55.2365,67.6401,69.2968,68.0301,72.1193,50.6096
1811,89.4385,89.0001,73.1945,83.3785,79.3292,46.5665
1815,43.2584,24.563,54.7633,38.6607,41.1163,31.9237
1816,84.7992,84.2807,90.2897,57.1626,73.7242,70.381
1817,9.3681,10.66,11.7452,8.9406,9.7179,7.453
1818,9.3681,10.66,11.7452,8.9406,9.7179,7.453
1822,65.5523,49.2385,56.9451,75.4827,62.6629,68.8235
1823,14.5732,15.1025,11.6715,0,0,0
1825,35.5492,56.8575,60.7746,89.2515,65.547,46.2949
1827,72.4019,59.7686,68.4403,63.7366,66.2859,40.8172
1829,77.9856,62.6927,28.2428,45.2734,61.6129,91.2269
1830,31.0497,35.1261,22.6912,28.9972,57.0921,19.2156
1832,44.54,59.312,62.7765,55.2592,77.2103,64.2703
1834,34.0538,29.1195,34.7677,23.8869,19.2666,35.9449
1835,10.6065,10.4724,10.4427,10.2798,12.8702,7.4024
1836,10.6065,10.4724,10.4427,10.2798,12.8702,7.4024
1837,39.3956,40.8245,40.704,23.5641,37.343,27.0029
1838,93.0127,94.3431,94.2339,89.7619,93.047,94.6189
1844,94.0431,93.6401,94.7789,84.9691,72.7189,62.9239
1849,52.5131,37.2935,53.3146,54.3024,33.0771,49.8591
1850,10.97,17.1999,17.8577,7.3225,0,46.7621
1852,45.1147,47.1404,62.6205,76.6756,68.6403,83.2362
1856,77.9699,70.6424,44.5769,60.7102,64.0139,65.6986
1857,41.3511,47.214,59.1019,67.8396,66.1117,65.0643
1858,70.5306,77.0094,64.0209,59.9317,46.8341,42.0217
1861,76.291,64.5112,76.041,80.0231,77.5059,87.8649
1864,19.9724,93.9938,76.3429,83.6387,87.9791,83.0993
1866,53.0824,0,0,0,0,0
1869,61.4926,72.2854,69.7971,56.596,65.0463,54.765
1874,47.0629,40.9987,40.8926,23.5456,37.5071,27.0202
1875,46.702,40.6915,40.6038,23.5999,37.4829,27.047
1877,84.2215,82.1692,77.381,76.1572,79.0748,80.8238
1878,38.7731,36.3074,33.5609,25.7614,21.8387,17.5572
1880,87.3193,94.6933,93.4357,89.1314,92.2697,92.2949
1881,38.2567,40.999,55.1423,53.1749,54.3975,52.4052
1882,52.7126,65.1344,72.88,67.9889,70.9994,57.5534
1883,64.8911,63.9889,61.1602,64.4448,75.1152,62.9017
1884,63.3911,57.2356,41.7133,27.5929,48.6152,40.4691
1885,33.3479,33.3095,41.9222,46.5837,43.0796,51.3596
1886,62.6565,56.0974,55.3265,57.6381,47.7962,33.9703
1887,77.0368,81.5076,94.0019,94.2269,89.834,66.89
1888,68.2412,66.7924,73.4966,86.9326,88.8463,91.2053
1890,38.2116,39.4582,54.6196,54.6113,49.5597,51.2969
1891,49.1676,71.9679,53.0955,64.5881,68.9503,56.8206
1892,81.2623,73.7589,73.3815,77.0528,81.7283,77.0802
1897,72.0415,66.0882,73.4859,0,37.6836,46.2967
1898,68.4268,74.7422,80.0558,69.4551,78.5093,51.3737
1900,27.0588,36.6262,51.4213,46.6732,44.9464,49.4274
1901,12.2305,14.2555,23.1592,0,0,10.8208
1902,12.2305,14.2555,23.1592,0,0,10.8208
1903,12.9662,51.441,50.9423,58.6653,64.5594,69.4299
1904,12.9662,51.441,50.9423,58.6653,64.5594,69.4299
1905,17.8238,17.9009,21.3769,24.7104,0,0
1907,74.0232,66.8273,61.7405,64.1649,63.7767,69.5653
1908,74.0232,66.8273,61.7405,64.1649,63.7767,69.5653
1910,58.4664,53.26,44.1928,20.402,25.4174,20.5567
1914,0,0,0,0,0,0
1915,42.8379,63.8086,82.8054,88.9791,82.7089,66.2953
1917,79.0975,77.2901,78.8613,85.3051,82.2936,85.3957
1922,11.7628,17.9953,18.3146,12.2679,0,0
1924,66.7843,68.9505,86.1077,86.3118,56.5884,49.1908
1927,75.2622,76.4797,74.3287,69.5665,73.8369,82.0458
1928,75.2622,76.4797,74.3287,69.5665,73.8369,82.0458
1932,36.6398,0,0,0,0,0
1933,65.354,43.6342,58.1869,76.534,45.2076,66.9736
1938,60.2737,58.6073,62.8461,63.3835,64.26,67.5819
1939,11.1034,0,0,0,0,0
1940,38.7747,39.6682,48.7444,44.9947,43.2439,45.5369
1942,0,10.5488,7.4678,49.0051,2.0155,46.9933
1943,0,10.5488,7.4678,49.0051,2.0155,46.9933
1951,91.2552,73.2034,62.5841,64.2834,54.8839,49.4791
1955,33.3486,41.9609,38.706,45.2092,45.4793,50.4881
1956,86.3763,77.9272,70.8929,86.3214,69.4525,80.3141
1959,47.184,66.4289,69.2614,51.5457,65.273,66.4707
1965,60.9916,64.1938,55.5458,57.366,66.852,61.5532
1966,60.9916,64.1938,55.5458,57.366,66.852,61.5532
1967,34.3102,49.713,0,0,0,0
1970,67.1844,52.3354,67.0335,54.8154,59.2306,50.3686
1972,66.8056,68.8924,63.8819,84.1562,77.9543,47.0564
1974,56.4044,49.0429,52.3465,51.2774,52.8717,49.5726
1975,82.0076,80.5993,85.9128,77.075,78.2483,76.7839
1978,45.1465,31.7337,44.2242,18.8036,45.2144,38.3674
1980,59.8435,58.396,59.1823,56.5984,33.7169,44.9158
1983,89.9152,83.6765,82.4274,75.7923,76.2733,79.5052
1985,72.3231,65.1549,57.4967,67.8243,68.5086,68.8778
1986,55.8415,53.2824,43.715,53.8544,89.1541,68.1454
1990,65.7067,59.0777,62.0229,64.3765,52.8053,54.1551
1997,70.4754,47.0958,35.61,38.244,57.257,56.4433
1998,43.4139,55.8476,32.7765,31.5551,40.5989,53.626
2000,16.3953,11.7662,7.3987,7.0101,11.6184,13.5554
2001,34.093,42.3989,47.3641,47.0456,47.6534,42.6375
2003,62.2825,77.126,57.6827,81.5229,83.7035,79.3354
2004,62.2825,77.126,57.6827,81.5229,83.7035,79.3354
2005,21.257,21.6252,0,0,0,0
2006,17.94,21.4955,17.8541,14.4045,13.4833,9.9033
2009,5.2732,6.5631,5.5051,9.4121,6.888,11.2878
2010,5.2732,6.5631,5.5051,9.4121,6.888,11.2878
2011,58.5939,65.0729,68.8926,67.9955,46.3767,33.6742
2015,3.7114,5.0139,5.3395,3.3059,3.206,2.4362
2016,3.7114,5.0139,5.3395,3.3059,3.206,2.4362
2017,29.4351,34.2871,49.399,74.098,77.5105,67.8705
2018,0,0,0,0,0,0
2019,0,0,0,0,0,0
2020,46.4456,80.1413,65.0785,69.0584,50.1401,54.6834
2021,35.2984,42.9467,47.2502,46.6973,47.4951,42.3022
2025,15.6334,19.1291,18.5334,18.0553,18.0338,22.0322
2026,15.6334,19.1291,18.5334,18.0553,18.0338,22.0322
2027,12.2769,15.8806,10.5128,10.1603,11.0065,5.114
2028,78.5483,69.9776,76.2315,0,0,0
2029,9.6329,0,0,0,0,0
2030,15.3519,18.3204,1.9937,17.3269,27.1287,39.9482
2031,51.6216,53.5503,64.0023,64.4872,68.5877,69.5973
2035,38.5313,48.889,53.5294,44.2025,41.4008,43.8468
2036,66.8845,56.6014,63.0572,57.1757,64.094,60.2318
2043,84.4384,60.7117,0.0325,0,43.6522,0.0689
2046,15.1412,18.3328,14.2132,5.1381,5.218,44.8491
2049,0.2821,14.6655,13.4846,4.5096,9.2798,47.5907
2051,65.6018,60.9788,77.2975,69.7429,56.1055,50.472
2052,1.6612,54.0126,50.8674,92.108,63.9851,47.9774
2053,92.4728,78.8501,81.6479,77.2112,77.5479,64.1678
2054,6.4251,6.8508,28.7245,25.4152,22.9865,26.2242
2055,12.1103,17.3919,16.7362,12.2914,7.3546,54.8856
2056,6.4251,6.8508,28.7245,25.4152,22.9865,26.2242
2057,6.7054,5.7163,2.3347,1.9217,2.8739,5.9965
2058,6.7054,5.7163,2.3347,1.9217,2.8739,5.9965
2059,13.7901,15.9763,13.2819,11.382,18.1913,20.9017
2060,20.9465,26.9231,51.5888,43.1256,52.5308,52.957
2061,11.7958,17.2698,17.3256,8.9725,8.6753,8.1996
2062,15.1148,11.7727,15.8044,12.9666,18.7668,11.5041
2064,61.6535,55.1681,68.7105,78.9403,70.878,57.2683
2067,40.019,59.4701,78.7361,74.321,78.9271,75.701
2068,59.9987,0,0,0,0,0
2071,57.1153,58.8167,75.2826,56.9841,75.551,73.9545
2072,56.4346,58.4073,73.7944,54.8718,76.6981,14.9162
2075,11.1034,0,0,0,0,0
2079,71.57,63.164,69.9598,48.6788,63.3536,49.0839
2080,54.1336,46.932,32.1252,69.0824,55.1968,79.489
2082,43.2584,24.563,54.7633,38.6607,41.1163,31.9237
2083,94.1959,84.2485,84.8205,86.8483,86.267,90.5206
2084,94.1959,84.2485,84.8205,86.8483,86.267,90.5206
2085,53.1863,63.6558,62.109,58.5822,52.3414,85.1417
2087,8.7809,7.3732,5.7413,4.1721,5.367,4.682
2088,8.7809,7.3732,5.7413,4.1721,5.367,4.682
2091,6.5962,5.8777,7.3311,7.4941,9.8256,3.6841
2095,31.7717,51.8557,59.2808,57.956,56.7149,75.5407
2096,31.7717,51.8557,59.2808,57.956,56.7149,75.5407
2103,29.0499,22.1382,22.9708,12.045,22.5085,28.5032
2106,62.1287,42.2119,70.6753,82.1849,72.9192,67.3842
2111,16.1919,0,0,0,0,0
2112,32.1149,85.6997,91.4306,90.2027,79.8313,93.9597
2116,0.23,1.7759,2.2783,2.0626,2.1793,2.8111
2117,0.23,1.7759,2.2783,2.0626,2.1793,2.8111
2118,0.7782,2.561,0,0.1945,3.4504,2.8778
2119,0.7782,2.561,0,0.1945,3.4504,2.8778
2120,1.175,2.1887,1.2009,1.7922,3.5618,2.2038
2121,4.4007,11.1927,15.1333,7.7391,10.1202,7.0833
2123,64.3545,60.3197,47.0156,87.5818,87.0911,78.3824
2124,82.3057,72.6084,68.4999,67.9352,70.4338,54.4297
2125,65.4704,45.7084,43.4346,44.4203,69.2881,66.4558
2132,93.2657,77.0102,68.3895,58.0167,52.9742,49.1801
2133,67.0904,47.3544,82.1628,60.1963,61.2763,60.6177
2134,23.7178,24.4735,39.2913,27.5197,57.5937,53.7273
2135,13.017,20.992,22.2865,28.4896,45.5742,45.7812
2136,13.017,20.992,22.2865,28.4896,45.5742,45.7812
2137,74.1676,60.4202,74.9386,65.3869,63.8781,64.2792
2142,63.9388,49.8312,48.1085,38.3689,55.0421,38.6869
2144,18.9374,23.1989,20.7354,20.8073,13.1794,14.6817
2145,61.9547,58.4993,67.2706,28.2527,37.5998,67.0909
2146,0.3363,0.2895,0.2133,0.6885,0.8608,1.0075
2147,0.3363,0.2895,0.2133,0.6885,0.8608,1.0075
2148,60.9528,61.3063,78.3943,79.077,90.3156,88.8654
2149,79.4556,87.5728,92.0177,92.6934,89.6546,90.4114
2152,81.1713,78.1921,69.4823,83.7085,79.2716,85.9449
2155,0,0,4.356,0,0,0
